Instances,Source,feature_efferent_coupling,feature_cyclomatic_complexity,feature_ck_loc,feature_ck_tryCatchQty,feature_ck_maxNestedBlocksQty,feature_avg_radius,feature_avg_avg_shortest_path_length,feature_std_wmc,feature_per_methods_cc_ge_10,algo_MOSA_BranchCoverage,algo_DYNAMOSA_BranchCoverage,algo_MONOTONIC_GA_BranchCoverage,algo_RANDOM_SEARCH_BranchCoverage,algo_MIO_BranchCoverage,algo_WSA_BranchCoverage
vuze_com.aelitis.azureus.ui.swt.browser.listener.VuzeListener,SF110-cc5,10,6,65,0,3,2.5,0.533193277310924,5,50,0.653061224489796,0.696428571428571,0.083333333333333,0.202380952380952,0.619047619047619,0.591836734693877
Collections_org.apache.commons.collections4.EnumerationUtils,Collections,3,1.75,26,0,2,1.5,0.768452380952381,0.82915619758885,0,1,1,1,1,1,1
Collections_org.apache.commons.collections4.bidimap.AbstractBidiMapDecorator,Collections,3,1,23,0,0,1,0.5,0,0,0.285714285714286,0.228571428571429,0.114285714285714,0,0.285714285714286,0
checkstyle_com.atlassw.tools.eclipse.checkstyle.config.savefilter.FileContentsHolderSaveFilter,SF110-cc5,4,5.5,27,0,2,2.5,1.29239766081871,0,100,0.93421052631579,0.929824561403509,0.573684210526316,0.7,0.978947368421053,0.978947368421053
shop_umd.cs.shop.JSTasks,SF110-cc4,20,4,201,0,4,2.08333333333333,0.875024417342529,4.81317635939788,8.33333333333333,0.598684210526316,0.611111111111111,0.082894736842105,0.068421052631579,0.610526315789474,0.61578947368421
gangup_gui.PlayerPanel,SF110-cc4,7,4,130,0,4,2,0.842156862745098,3.55902608401044,0,0.12,0.12,0.008888888888889,0,0.12,0.12
Collections_org.apache.commons.collections4.functors.NullIsExceptionPredicate,Collections,3,1.5,23,0,1,1.75,0.5875,0.5,0,1,1,1,1,1,1
jiggler_jigl.image.ops.morph.GDilate,SF110-cc3,10,3.2,115,1,8,2.1,3.37696224292383,4.36004587131833,20,1,1,0.666666666666667,0.807692307692308,1,0.985576923076923
weka_weka.filters.supervised.attribute.NominalToBinary,SF110-cc3,19,3.92,381,0,6,2.28,1.28694082363433,4.84481395124954,16.6666666666667,0.143712574850299,0.143712574850299,0,0.008982035928144,0.143712574850299,0.143712574850299
Collections_org.apache.commons.collections4.iterators.AbstractIteratorDecorator,Collections,1,1,8,0,0,1,0.5,0,0,1,1,1,1,0.9,1
vuze_com.aelitis.azureus.core.util.GeneralUtils,SF110-cc5,1,5,163,0,5,2.57142857142857,1.75851742212036,5.75663867972351,16.6666666666667,0.867579908675799,0.740547045459658,0.440236368520011,0.493150684931507,0.860730593607306,0.717263903468451
pdfsam_org.pdfsam.guiclient.commons.business.actions.SetOutputPathSelectionTableAction,SF110-cc3,7,3,32,0,3,2,0.822222222222222,2,0,0.111111111111111,0.044444444444445,0.027777777777778,0,0.111111111111111,0.111111111111111
Collections_org.apache.commons.collections4.multimap.ArrayListValuedHashMap,Collections,2,1.09090909090909,42,0,1,1.11111111111111,0.551851851851852,0.314269680527354,0,0.82,0.82,0.54,0.7,0.8,0.8
Collections_org.apache.commons.collections4.TransformerUtils,Collections,19,1.08333333333333,85,0,1,1.08333333333333,0.509848484848485,0.399652626942727,0,1,1,0.315384615384615,0.515384615384615,1,0
echodep_edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSProfile,SF110-cc4,129,4.68115942028986,1803,16,5,3,1.69876984126984,13.1459934146166,10,0.013392857142857,0.013392857142857,8.93E-04,0,0.013392857142857,0.012566137566138
jmca_com.soops.CEN4010.JMCA.JParser.xmlParser.StatementExpression,SF110-cc3,4,3.33333333333333,24,0,1,2,0.740909090909091,2.62466929133727,0,0.986666666666667,1,1,1,1,1
templateit_org.templateit.util.FormulaUtil,SF110-cc3,5,3.75,43,0,3,1.75,0.71461038961039,5.43650214343336,33.3333333333333,0.392857142857143,0.378571428571429,0.185714285714286,0.1,0.607142857142857,0.385714285714286
corina_corina.graph.GrapherPanel,SF110-cc3,19,3.56862745098039,704,1,3,1.96,1.0119425647452,6.39452891149927,4,0.003448275862069,0.205711206896552,0,0,0.003448275862069,0.003448275862069
dom4j_org.dom4j.xpath.DefaultNamespaceContext,SF110-cc3,5,3.33333333333333,32,0,2,2,0.748629148629149,1.6996731711976,0,0.96,1,0.84,0.813333333333333,1,1
twfbplayer_de.outstare.fortbattleplayer.statistics.PositionSwitch,SF110-cc3,1,3.2,58,0,2,2.25,0.763194444444444,2.6809513236909,0,0.826086956521739,0.826086956521739,0.467391304347826,0.478260869565217,0.826086956521739,0.826086956521739
Collections_org.apache.commons.collections4.map.MultiKeyMap,Collections,6,4,406,1,2,2.48717948717949,1.35007602045958,2.56743373358133,7.69230769230769,0.705194805194805,0.755194805194805,0.091558441558442,0.063636363636364,0.645454545454546,0.602597402597403
vuze_com.aelitis.azureus.core.vuzefile.VuzeFileMerger,SF110-cc3,3,3,47,1,3,2.33333333333333,9.30885212499723,3.29983164553722,0,0.59187030075188,0.785714285714286,0.642857142857143,0.642857142857143,0.857142857142857,0.785714285714286
jiggler_jigl.image.ops.Shift,SF110-cc3,7,3.77777777777778,86,0,5,3.6,1.0905376344086,6.21610810716802,40,1,1,0.796428571428571,0.607142857142857,0.991071428571429,0.985714285714286
sweethome3d_com.eteks.sweethome3d.j3d.PhotoRenderer,SF110-cc5,41,6.19047619047619,1003,0,9,3.35,1.55789785124126,23.4182129636892,23.8095238095238,0.035019455252918,0.035019455252918,0.001750972762646,0,0.035019455252918,0.035019455252918
vuze_com.aelitis.azureus.ui.swt.skin.SWTSkinObjectSash,SF110-cc3,23,3,324,1,3,2.6,1.08101831501832,4.07553677446297,20,0.661534701857283,0.310418482999128,1,0.082111436950147,0.120967741935484,0.120967741935484
vuze_com.aelitis.azureus.core.peermanager.utils.PeerMessageLimiter,SF110-cc3,3,3.5,39,0,3,2,0.924242424242424,2.5,0,1,1,1,1,1,1
diffi_de.beiri22.stringincrementor.helper.IndexedString,SF110-cc4,0,4.33333333333333,50,0,3,2.66666666666667,1.87977022977023,1.24721912892465,0,1,0.977777777777778,0.995,1,0.995,1
vuze_org.gudy.azureus2.core3.html.HTMLUtils,SF110-cc5,2,5.55555555555556,240,0,4,2.66666666666667,2.32195535134132,5.29002599237471,25,0.868055555555555,0.761332417582417,0.444940476190476,0.212962962962963,0.781083333333333,0.748523009950249
jiprof_com.mentorgen.tools.profile.instrument.PerfMethodAdapter,SF110-cc5,5,6.28571428571429,109,0,1,2.42857142857143,1.03546136403279,3.10365156891435,14.2857142857143,0.909782608695652,0.944565217391304,0.476521739130435,0.274782608695652,0.787826086956522,0.89304347826087
corina_corina.print.TabbedLineFactory,SF110-cc3,3,3.6,85,0,6,3.33333333333333,1.7969067969068,3.68178700572909,33.3333333333333,0.682926829268293,0.682926829268293,0.317073170731707,0.067073170731707,0.682926829268293,0.682926829268293
Collections_org.apache.commons.collections4.queue.PredicatedQueue,Collections,2,1,28,0,0,1,0.5,0,0,1,1,1,1,1,1
vuze_org.bouncycastle.asn1.x509.X509NameTokenizer,SF110-cc3,0,3.5,56,0,3,2,1.32210144927536,3.34477204006491,0,0.863636363636364,0.863636363636364,0.863636363636364,0.863636363636364,0.863636363636364,0.897727272727273
Collections_org.apache.commons.collections4.comparators.ComparatorChain,Collections,0,1.88888888888889,120,0,4,1.55555555555556,0.65749380573942,1.54460430827309,0,1,1,0.715384615384615,0.55,1,1
heal_org.heal.servlet.cataloger.ControlledVocabularyRecordModifier,SF110-cc3,6,3.5,74,0,3,2.66666666666667,1.38677248677249,7,50,0.95,0.966666666666666,0.12,0,0.922222222222222,0.96
vuze_org.gudy.azureus2.ui.console.commands.Set,SF110-cc5,7,6.2,261,0,4,2.8,1.3556586270872,8.95321171423976,20,0.578009259259259,0.680803571428571,0.408482142857143,0.321180555555556,0.69140625,0.655133928571429
pdfsam_org.pdfsam.guiclient.utils.EncryptionUtility,SF110-cc3,0,3,20,0,2,1.5,0.694444444444444,0,0,1,1,1,1,1,1
newzgrabber_Newzgrabber.yEncDecoder,SF110-cc3,3,3.16666666666667,148,3,5,1.83333333333333,15.3821762201217,8.55699843532896,33.3333333333333,0.408108108108108,0.364864864864865,0.233108108108108,0.02972972972973,0.318918918918919,0.381081081081081
Collections_org.apache.commons.collections4.set.TransformedSet,Collections,2,1.8,26,0,2,1.4,0.661904761904762,0.8,0,1,1,1,1,1,1
gsftp_com.gotoservers.ftp.FtpApplet,SF110-cc3,3,3,78,2,2,2.33333333333333,1.18912804515746,3.79473319220205,20,0.03448275862069,0.03448275862069,0,0,0.03448275862069,0.03448275862069
pdfsam_it.pdfsam.plugin.split.listener.RadioListener,SF110-cc5,1,6,43,0,2,2,0.587662337662338,6,50,0.962962962962963,0.962962962962963,0.825925925925926,0.588477366255144,0.962962962962963,0.962962962962963
freemind_plugins.map.SearchInMapForNodeTextAction,SF110-cc3,14,3,53,0,2,2,0.883442265795207,3,0,0.105882352941176,0.117647058823529,0.029411764705882,0,0.117647058823529,0.117647058823529
vuze_com.aelitis.azureus.ui.swt.browser.listener.MetaSearchListener,SF110-cc5,55,8.78571428571429,1201,21,7,2.55555555555556,1.775205834144,35.8693462443909,20,0.045903604497355,0.048500881834215,0.063157894736842,0.075213675213675,0.026455026455027,0.168270918843001
firebird_org.firebirdsql.logging.LoggerFactory,SF110-cc3,3,3,48,2,4,1.5,1.66432166552276,3.29983164553722,0,0.6,0.6,0.32,0.336,0.6,0.6
Collections_org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMap,Collections,10,1.0625,54,0,1,1.0625,0.50625,0.242061459137964,0,0.45,0.375,0,0.1,0.65,0
Collections_org.apache.commons.collections4.bag.UnmodifiableSortedBag,Collections,5,1.07142857142857,51,0,1,1.07142857142857,0.507142857142857,0.257539376818856,0,0.128571428571429,0.142857142857143,0,0,0.128571428571429,0
vuze_org.gudy.azureus2.ui.swt.components.graphics.Plot3D,SF110-cc3,17,3.7,199,3,3,1.8,9.5735717420314,4.51220566907139,20,0.15,0.15,0,0.020833333333333,0.15,0.138888888888889
freemind_freemind.modes.mindmapmode.listeners.MindMapNodeDropListener,SF110-cc3,11,3.55555555555556,129,1,5,1.77777777777778,2.35053624656712,6.0736223860962,11.1111111111111,0.066666666666667,0.066666666666667,0,0,0.058333333333333,0.066666666666667
Collections_org.apache.commons.collections4.list.PredicatedList,Collections,3,1.16666666666667,67,0,1,1.13333333333333,0.553333333333333,0.339934634239519,0,0.990909090909091,1,0.954545454545454,1,1,1
vuze_org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerTorrentImpl,SF110-cc5,26,6.65116279069768,1713,23,14,1.6,5.72912729585157,30.076734818199,11.9047619047619,0.11421832884097,0.20658354224392,0.005542452830189,0.001347708894879,0.301044474393531,0.257158585002024
Collections_org.apache.commons.collections4.sequence.InsertCommand,Collections,2,1,8,0,0,1,0.5,0,0,1,1,1,1,1,1
ext4j_net.sourceforge.ext4j.taglib.tag.Functions,SF110-cc3,2,3.16666666666667,303,0,3,2.20689655172414,0.802945682949888,3.84695317770912,3.44827586206897,0.946753246753247,0.946753246753247,0.424675324675325,0.333766233766234,0.944155844155844,0.945454545454545
Collections_org.apache.commons.collections4.iterators.UnmodifiableIterator,Collections,1,1.4,26,0,1,1.4,0.528888888888889,0.8,0,0.542857142857143,0.4,0,0.228571428571429,0.485714285714286,0
vuze_org.gudy.azureus2.ui.common.Main,SF110-cc5,25,5.44444444444444,248,7,5,3.25,3.41037696308672,7.21110255092798,14.2857142857143,0.51666134355371,0.43960396039604,0.136963696369637,0.013861386138614,0.422750275027503,0.575671852899576
Collections_org.apache.commons.collections4.multimap.AbstractMultiValuedMap,Collections,13,1.80645161290323,504,0,2,1.96551724137931,0.749689008309698,0.832666399786453,0,0.494897959183674,0.486734693877551,0.068789940218512,0.01734693877551,0.423706452277881,0.48682745825603
vuze_org.gudy.azureus2.ui.swt.OpenTorrentWindow,SF110-cc4,124,4.70422535211268,2115,14,7,3.28205128205128,3.66429238256033,7.94590520953705,30.7692307692308,0.106299897279867,0.012378275185652,0.084967320261438,0,0.065633903133903,0.010042735042735
jiggler_jigl.image.utils.LocalDifferentialGeometry,SF110-cc5,6,6.05263157894737,474,6,3,4.21052631578947,8.75203493373107,5.05098657432003,26.3157894736842,0.587301587301587,0.67739898989899,0.116161616161616,0.1,0.53030303030303,0.624747474747475
Collections_org.apache.commons.collections4.functors.ComparatorPredicate,Collections,3,3,49,0,1,2,0.504451566951567,4.12310562561766,25,0.964285714285714,0.964285714285714,0.607142857142857,0.214285714285714,0.964285714285714,0.957142857142857
weka_weka.core.StringLocator,SF110-cc3,5,3.16666666666667,52,0,2,2,0.795718795718796,4.01732359773132,16.6666666666667,0.666666666666667,0.906666666666667,0.122222222222222,0.2,0.773333333333333,0.883333333333333
lilith_de.huxhorn.lilith.data.access.protobuf.AccessEventProtobufEncoder,SF110-cc4,17,4.44444444444444,193,1,4,3,1.55303190313271,4.69041575982343,12.5,0.998076923076923,1,0.981538461538462,0.975384615384616,1,1
jiggler_jigl.signal.ops.Shift,SF110-cc4,4,4.66666666666667,44,0,3,3.33333333333333,1.05686274509804,2.35702260395516,0,1,1,1,1,1,0.987315010570824
Collections_org.apache.commons.collections4.iterators.LoopingIterator,Collections,1,1.66666666666667,32,0,1,1.66666666666667,0.617857142857143,0.74535599249993,0,1,1,1,1,1,1
Collections_org.apache.commons.collections4.IteratorUtils,Collections,44,1.94366197183099,437,1,3,1.77142857142857,0.654641341194005,2.24171945667806,1.42857142857143,0.83646408839779,0.832044198895028,0.074585635359116,0.079558011049724,0.697237569060773,0.517495395948435
pdfsam_org.pdfsam.guiclient.commons.components.JPdfVersionCombo,SF110-cc3,4,3.44444444444444,117,0,4,1.88888888888889,1.0232506122857,2.82842712474619,0,0.096153846153846,0.096153846153846,0,0.038461538461539,0.096153846153846,0.096153846153846
summa_dk.statsbiblioteket.summa.support.harmonise.ResponseMerger,SF110-cc3,19,3.625,353,0,3,3,1.57295160766285,4.08394067397795,7.14285714285714,0.181818181818182,0.153846153846154,0.036363636363636,0,0.107692307692308,0.172027972027972
weka_weka.gui.visualize.Plot2D,SF110-cc4,12,4.75555555555556,896,3,9,2.4,2.50121133049821,8.87432139641751,8.88888888888889,0.395833333333333,0.418113425925926,0.0234375,0.00625,0.36615735619469,0.493489583333333
checkstyle_com.atlassw.tools.eclipse.checkstyle.config.savefilter.TreeWalkerModuleSaveFilter,SF110-cc5,4,5.5,27,0,2,2.5,1.29239766081871,0,100,1,0.994152046783626,0.88421052631579,0.973684210526316,1,1
wheelwebtool_wheel.asm.Frame,SF110-cc5,5,6.0625,773,0,4,2.8,1.07275395331503,43.3279996717545,26.6666666666667,0.765439800374298,0.764192139737991,0.349927219796215,0.234352256186317,0.715429403202329,0.756186317321689
fps370_fps370.Fps370Panel,SF110-cc3,21,3.73913043478261,505,3,9,2.08695652173913,1.42401031066543,3.84088049136657,13.0434782608696,0.006622516556291,0.006622516556291,0,0,0.006622516556291,0.006622516556291
weka_weka.gui.graphvisualizer.HierarchicalBCEngine,SF110-cc5,11,5.65116279069768,979,7,7,3.19047619047619,3.03229012534366,6.65291949962426,14.2857142857143,0.168173598553345,0.163853727144866,4.22E-04,0.002900843881857,0.168354430379747,0.155274261603376
lilith_de.huxhorn.lilith.swing.table.renderer.MessageRenderer,SF110-cc5,6,9.5,65,0,6,2.5,1.40591397849462,8,50,0.676190476190476,0.702040816326531,0.24,0.189285714285714,0.622222222222222,0.666666666666667
weka_weka.gui.PropertySheetPanel,SF110-cc3,13,3.8,560,9,7,2,5.23792599754319,13.0002275810758,15.3846153846154,0.516179481346679,0.582802547770701,0.050955414012739,0.356687898089172,0.582802547770701,0.571125265392781
Collections_org.apache.commons.collections4.bag.SynchronizedSortedBag,Collections,3,1,30,0,1,1.85714285714286,0.983673469387755,0,0,1,1,1,1,1,1
javathena_org.javathena.login.parse.FromChar,SF110-cc5,5,11,88,0,2,2,0.391534391534391,9.5,50,0.975609756097561,0.975609756097561,0.619512195121951,0.546341463414634,0.975609756097561,0.975609756097561
Collections_org.apache.commons.collections4.functors.NullIsFalsePredicate,Collections,2,1.5,23,0,1,1.75,0.5875,0.5,0,1,1,1,1,1,1
summa_org.apache.lucene.search.exposed.facet.FacetMapSinglePackedFactory,SF110-cc3,16,3.33333333333333,171,2,3,6,2.43240584585979,2.48746859276655,25,0.831372549019608,0.712418300653595,0.498039215686275,0.482352941176471,0.615686274509804,0.774509803921568
vuze_com.aelitis.azureus.plugins.removerules.DownloadRemoveRulesPlugin,SF110-cc3,26,3.66666666666667,201,2,6,1.75,0.867120726495727,5.61579825872018,9.09090909090909,0.147126436781609,0.285014899957429,0,0.019157088122605,0.147126436781609,0.27866807438271
Collections_org.apache.commons.collections4.functors.IfClosure,Collections,3,1.5,44,0,1,1.375,0.555311355311355,1,0,1,0.985714285714286,1,1,1,1
Collections_org.apache.commons.collections4.list.UnmodifiableList,Collections,4,1.0625,56,0,1,1.0625,0.50625,0.242061459137964,0,0.929411764705882,0.964705882352941,0.152941176470588,0.270588235294118,1,0.058823529411765
summa_dk.statsbiblioteket.summa.common.xml.DefaultNamespaceContext,SF110-cc3,1,3.33333333333333,88,0,1,2.66666666666667,0.685084033613445,2.21108319357027,0,0.909090909090909,0.909090909090909,0.392045454545454,0.731818181818182,0.909090909090909,0.909090909090909
Collections_org.apache.commons.collections4.collection.IndexedCollection,Collections,4,1.625,92,0,2,1.625,0.703918650793651,0.681794507164732,0,0.96551724137931,0.96551724137931,0.648275862068966,0.696551724137931,0.96551724137931,0.924137931034483
pdfsam_org.pdfsam.console.utils.FilenameComparator,SF110-cc3,0,3,12,0,1,2,0.636363636363636,0,0,1,1,1,1,1,1
pdfsam_org.pdfsam.guiclient.commons.business.listeners.adapters.VisualPdfSelectionKeyAdapter,SF110-cc4,1,4.5,21,0,1,2,0.741758241758242,3.5,0,1,1,1,1,1,1
javaviewcontrol_com.pmdesigns.jvc.tools.Base64Coder,SF110-cc4,0,4.125,81,0,2,2.14285714285714,1.55750377073906,4.93163133803825,11.1111111111111,0.997282608695652,0.995169082125604,0.793478260869565,0.723913043478261,0.989130434782608,1
vuze_org.gudy.azureus2.core3.util.BEncoder,SF110-cc4,6,4.30434782608696,450,2,9,2.54545454545455,1.10302349362295,7.40685967518853,13.6363636363636,0.865131176614481,0.872448979591836,0.30728021978022,0.36328125,0.652355295566503,0.854166666666667
freemind_accessories.plugins.dialogs.ArrayListTransferHandler,SF110-cc4,2,4.42857142857143,140,2,4,2.71428571428571,1.51392737476625,3.56284683238284,14.2857142857143,0.582589285714286,0.538800705467372,0.162698412698413,0.103896103896104,0.533730158730159,0.598214285714286
vuze_org.gudy.azureus2.ui.swt.StartServer,SF110-cc4,20,4.5,262,9,6,2.83333333333333,5.63023884536758,5.99247212944893,16.6666666666667,0.516264090177134,0.51304347826087,0.13416149068323,0.15304347826087,0.478260869565217,0.359420289855072
weka_weka.classifiers.AggregateableEvaluation,SF110-cc3,5,3.75,76,0,4,2,0.89875,4.76313972081441,25,0.12,0.05,0,0,0.12,0.12
jiprof_org.objectweb.asm.jip.FieldWriter,SF110-cc5,7,5.66666666666667,136,0,1,3.33333333333333,1.26656763715587,10.1324561023804,33.3333333333333,1,1,0.795019157088123,0.567241379310345,1,1
celwars2009_Entity,SF110-cc5,3,7.6,413,0,7,1.95,0.956998065725453,28.2897507942364,5,0.132404181184669,0.132404181184669,0,0.00418118466899,0.132404181184669,0.132404181184669
battlecry_bcry.battlecryGUI,SF110-cc3,8,3,431,3,2,1.8125,1.51826092558516,4.33328325291574,6.25,0.025641025641026,0.020512820512821,0,0,0.025641025641026,0.025641025641026
Collections_org.apache.commons.collections4.functors.OnePredicate,Collections,4,2.25,32,0,3,1.75,0.794047619047619,1.29903810567666,0,1,1,1,1,1,1
